URLLength,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,LetterRatioInURL,NoOfQMarkInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,DomainTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,label
41,16,0,3,50.0,0.04878048780487805,0.8,0.8048780487804879,3,1,1,1,0.8048780487804879,0,1,989,7248,1,0.5625,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,2,5,1,0,0
48,16,0,3,50.0,0.041666666666666664,0.8,0.8125,3,1,1,2,0.8125,0,1,859,7138,1,0.46153846153846156,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,9,2,5,1,0,0
29,21,0,3,62.5,0.10344827586206896,0.8,0.7931034482758621,3,1,0,0,0.7931034482758621,0,0,144,21473,1,0.044444444444444446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15,0,0,68.42105263157895,0.125,0.9,0.75,3,1,0,0,0.75,0,1,242,17409,1,0.2413793103448276,1,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,52,1,18,4,0,0
50,17,0,0,69.76744186046511,0.06,0.9,0.78,3,1,1,2,0.78,0,1,10310,640,1,0.11764705882352941,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,4,6,18,0,0,0
39,11,0,0,68.75,0.07692307692307693,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,1,2918,3782,1,0.12,1,1,1,0,0,1,0,2,0,1,0,1,0,0,0,0,1,17,7,41,30,0,0
31,23,0,0,64.0,0.0967741935483871,0.9,0.7419354838709677,3,1,0,0,0.7419354838709677,0,0,144,21473,1,0.2127659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,16,0,0,70.0,0.038461538461538464,0.9,0.7051282051282052,3,1,1,4,0.7051282051282052,0,1,1702,37064,1,0.13559322033898305,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,63,1,11,0,0,0
29,20,0,78,63.63636363636363,0.10344827586206896,0.5,0.7586206896551724,2,2,0,0,0.7586206896551724,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,12,0,0,72.72727272727273,0.09090909090909091,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,1,0,2446,511661,1,0.24242424242424243,1,1,1,2,2,1,0,0,1,1,0,1,0,0,0,0,1,49,3,162,0,0,0
24,15,0,64,74.28571428571429,0.125,0.5,0.75,2,1,0,0,0.75,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,0,0,70.37037037037037,0.07692307692307693,0.9,0.8205128205128205,3,1,0,0,0.8205128205128205,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,21,0,0,57.14285714285714,0.07142857142857142,0.9,0.7857142857142857,3,1,1,1,0.7857142857142857,0,0,1317,2395,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,29,1,4,1,0,0
43,18,0,7,66.66666666666666,0.06976744186046512,0.5,0.813953488372093,2,1,1,1,0.813953488372093,0,0,255,47307,1,0.2,1,1,0,3,2,0,0,0,1,0,1,1,0,0,0,0,0,3,2,8,0,0,0
27,19,0,3,61.53846153846154,0.1111111111111111,0.8,0.7777777777777778,3,1,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,17,0,0,60.46511627906976,0.019801980198019802,0.9,0.7326732673267327,3,1,1,9,0.7326732673267327,0,0,798,9721,1,0.1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,5,5,38,0,0,0
60,28,0,0,64.28571428571429,0.05,0.9,0.8333333333333334,3,1,1,3,0.8333333333333334,0,0,267,3603,1,0.19718309859154928,0,1,1,1,1,1,3,0,1,1,1,1,0,0,0,0,1,10,2,21,2,0,0
38,13,0,84,58.06451612903226,0.07894736842105263,0.5,0.7631578947368421,2,1,1,1,0.7631578947368421,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,15,0,0,66.66666666666666,0.021897810218978103,0.9,0.4233576642335766,3,1,1,1,0.4233576642335766,0,1,341,7012,1,1.0,1,1,1,1,1,1,0,2,1,0,0,1,0,0,0,0,0,20,2,11,0,0,0
28,19,0,0,69.76744186046511,0.10714285714285714,0.9,0.7857142857142857,3,1,0,0,0.7857142857142857,0,1,93,394,1,0.27906976744186046,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
49,26,0,0,55.172413793103445,0.04081632653061224,0.9,0.8367346938775511,3,1,0,0,0.8367346938775511,0,0,1392,60734,1,0.48148148148148145,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,9,0,26,0,0,0
29,22,0,9,58.82352941176471,0.10344827586206896,0.5,0.8275862068965517,2,1,0,0,0.8275862068965517,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,20,0,39,63.63636363636363,0.03614457831325301,0.85,0.7469879518072289,3,1,1,5,0.7469879518072289,0,1,143,21469,1,0.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0
33,12,0,0,72.72727272727273,0.09090909090909091,0.9,0.5757575757575758,3,1,0,0,0.5757575757575758,1,0,2538,500026,1,0.24242424242424243,1,1,1,2,2,1,0,0,1,1,0,1,0,0,0,0,1,43,3,165,0,0,0
40,18,0,0,66.66666666666666,0.075,0.9,0.825,3,1,0,0,0.825,0,0,99,78335,1,0.36363636363636365,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,31,0,0,0
56,18,0,0,68.08510638297872,0.05357142857142857,0.9,0.8035714285714286,3,1,1,3,0.8035714285714286,0,0,1205,32088,1,0.34146341463414637,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,3,2,23,0,1,0
27,18,0,80,63.41463414634146,0.1111111111111111,0.5,0.7777777777777778,2,1,0,0,0.7777777777777778,0,1,5090,60734,1,0.3492063492063492,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,103,3,47,286,0,0
70,33,0,0,58.46153846153847,0.04285714285714286,0.9,0.8428571428571429,3,1,1,4,0.8428571428571429,0,0,187,6968,1,0.24489795918367346,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,6,1,20,1,1,0
33,16,0,0,76.19047619047619,0.09090909090909091,0.9,0.7878787878787878,3,1,0,0,0.7878787878787878,0,1,92,108405,1,0.26666666666666666,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,86,0,0,0
52,16,0,3,63.1578947368421,0.057692307692307696,0.8,0.8461538461538461,3,1,1,1,0.8461538461538461,0,1,1626,212040,1,0.17582417582417584,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,32,1,14,5,0,0
31,22,0,0,74.50980392156863,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,24,0,0,70.58823529411765,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,30,0,0,65.67164179104478,0.045454545454545456,0.9,0.803030303030303,3,1,1,1,0.803030303030303,1,0,144,21473,1,0.25925925925925924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,14,0,39,70.27027027027027,0.03529411764705882,0.85,0.7058823529411765,3,1,1,7,0.7058823529411765,0,1,0,7065,1,0.09090909090909091,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,20,0,3,50.0,0.038461538461538464,0.8,0.8461538461538461,3,1,1,1,0.8461538461538461,0,1,1307,18106,1,0.23376623376623376,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,18,2,5,1,0,0
109,19,0,0,68.08510638297872,0.027522935779816515,0.9,0.7981651376146789,3,1,1,8,0.7981651376146789,0,1,0,7182,1,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,20,0,0,60.0,0.023809523809523808,0.9,0.8571428571428571,3,0,1,6,0.8571428571428571,0,0,502,8856,1,0.3287671232876712,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,9,15,26,0,0,0
17,9,0,187,46.666666666666664,0.11764705882352941,0.5,0.7058823529411765,2,0,0,0,0.7058823529411765,0,0,144,21473,1,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,12,0,89,55.172413793103445,0.10526315789473684,0.5,0.7894736842105263,2,0,0,0,0.7894736842105263,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20,0,179,65.21739130434783,0.10714285714285714,0.5,0.7857142857142857,2,2,0,0,0.7857142857142857,0,1,30,43348,1,0.05970149253731343,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,36,1,16,3,0,0
40,16,0,3,50.0,0.05,0.8,0.825,3,1,0,0,0.825,0,1,1635,24909,1,0.5806451612903226,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,32,2,5,1,0,0
21,14,0,57,60.60606060606061,0.09523809523809523,0.5,0.7619047619047619,2,1,0,0,0.7619047619047619,0,0,0,226,1,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,14,0,0,70.58823529411765,0.05660377358490566,0.9,0.7547169811320755,3,1,1,2,0.7547169811320755,0,0,24,101,1,0.21052631578947367,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
27,18,0,3,65.11627906976744,0.1111111111111111,0.8,0.7777777777777778,3,1,0,0,0.7777777777777778,0,1,1985,9611,1,0.26666666666666666,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,28,28,31,179,0,0
79,32,0,0,56.666666666666664,0.0379746835443038,0.9,0.8354430379746836,3,1,1,6,0.8354430379746836,0,0,832,10901,1,0.5507246376811594,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,6,9,32,0,1,0
35,18,0,0,68.42105263157895,0.08571428571428572,0.9,0.7714285714285715,3,1,0,0,0.7714285714285715,0,1,108,124505,1,0.2631578947368421,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,76,2,10,284,0,0
56,21,0,0,73.46938775510205,0.05357142857142857,0.9,0.8392857142857143,3,1,1,2,0.8392857142857143,0,1,494,5466,1,0.2988505747126437,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,4,0,0
49,22,0,0,66.66666666666666,0.061224489795918366,0.9,0.7346938775510204,3,1,0,0,0.7346938775510204,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,20,0,0,68.18181818181817,0.07317073170731707,0.9,0.8292682926829268,3,1,0,0,0.8292682926829268,0,0,144,21473,1,0.18181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,20,0,3,58.536585365853654,0.10344827586206896,0.8,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,871,24627,1,0.75,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,12,3,19,230,0,0
21,12,0,50,62.5,0.14285714285714285,0.5,0.7142857142857143,2,1,0,0,0.7142857142857143,0,1,1486,6227,1,0.7142857142857143,1,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,1,41,1,6,4,0,0
35,13,0,3,72.22222222222221,0.08571428571428572,0.8,0.7714285714285715,3,1,1,1,0.7714285714285715,0,0,84,969,1,0.14705882352941177,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
28,19,0,1,57.77777777777777,0.10714285714285714,0.5,0.7142857142857143,2,1,1,2,0.7142857142857143,0,1,1789,2588,1,1.0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,8,232,0,0
63,19,0,3,64.0,0.047619047619047616,0.8,0.8412698412698413,3,1,1,2,0.8412698412698413,0,1,1012,433533,1,0.55,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,11,0,54,4,0,0
24,17,0,2,52.38095238095239,0.08333333333333333,0.5,0.7916666666666666,2,1,0,0,0.7916666666666666,0,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,22,0,0,53.84615384615385,0.06896551724137931,0.9,0.7586206896551724,3,1,0,0,0.7586206896551724,0,0,50,201,1,0.36363636363636365,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45,25,0,0,69.0909090909091,0.06666666666666667,0.9,0.8444444444444444,3,1,0,0,0.8444444444444444,0,0,504,15982,1,0.41975308641975306,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,12,0,0,0
33,25,0,0,64.0,0.09090909090909091,0.9,0.8181818181818182,3,1,0,0,0.8181818181818182,0,0,144,21473,1,0.08163265306122448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,23,0,0,65.38461538461539,0.0967741935483871,0.9,0.8064516129032258,3,1,0,0,0.8064516129032258,0,0,144,21473,1,0.1276595744680851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,18,0,39,62.22222222222222,0.1111111111111111,0.85,0.7407407407407407,3,1,1,1,0.7407407407407407,0,1,264,3302,1,0.5454545454545454,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,5,67,0,0
58,16,0,0,68.42105263157895,0.05172413793103448,0.9,0.7068965517241379,3,1,1,4,0.7068965517241379,0,1,4190,18110,1,0.16216216216216217,1,1,1,0,0,1,0,2,1,1,0,1,0,0,0,0,0,87,1,5,10,0,0
28,19,0,0,66.66666666666666,0.07142857142857142,0.9,0.7857142857142857,3,1,0,0,0.7857142857142857,0,1,1104,13272,1,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,67,0,0
25,16,0,3,66.66666666666666,0.12,0.8,0.76,3,1,0,0,0.76,0,1,2059,18387,1,0.5161290322580645,1,1,1,1,1,0,0,2,1,1,1,0,0,0,0,0,1,42,4,25,0,0,0
28,19,0,0,66.66666666666666,0.07142857142857142,0.9,0.7857142857142857,3,1,0,0,0.7857142857142857,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,13,0,0,55.00000000000001,0.015037593984962405,0.9,0.7669172932330827,3,1,1,12,0.7669172932330827,0,1,234,51976,1,1.0,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0
26,17,0,16,66.66666666666666,0.11538461538461539,0.5,0.7307692307692307,2,2,0,0,0.7307692307692307,0,1,1542,8950,1,0.034482758620689655,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,30,10,35,64,4,0
33,24,0,3,61.81818181818181,0.09090909090909091,0.8,0.8181818181818182,3,1,0,0,0.8181818181818182,0,1,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,15,0,0,64.86486486486487,0.06382978723404255,0.9,0.7872340425531915,3,1,1,4,0.7872340425531915,0,0,2210,79850,1,0.09836065573770492,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,162,0,162,0,0,0
26,17,0,0,73.68421052631578,0.11538461538461539,0.9,0.6538461538461539,3,1,0,0,0.6538461538461539,0,1,1503,10400,1,0.1565217391304348,1,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,54,5,9,221,0,0
44,27,0,30,44.0,0.045454545454545456,0.5,0.7954545454545454,3,3,0,0,0.7954545454545454,0,0,1,68,0,0.0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,22,0,0,64.15094339622641,0.047619047619047616,0.9,0.8095238095238095,3,1,1,5,0.8095238095238095,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,21,0,0,68.08510638297872,0.058823529411764705,0.9,0.7843137254901961,3,1,1,4,0.7843137254901961,0,0,312,1428,1,0.3404255319148936,0,1,1,0,0,0,7,2,0,1,0,0,0,0,0,0,1,23,1,20,4,0,0
70,17,0,0,71.7948717948718,0.04285714285714286,0.9,0.7571428571428571,3,1,1,1,0.7571428571428571,0,0,1635,160460,1,0.16666666666666666,1,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,1,3,0,22,0,0,0
41,12,0,50,60.0,0.07317073170731707,0.5,0.7073170731707317,2,1,1,2,0.7073170731707317,1,0,326,1820,1,0.0851063829787234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,6,2,0,0
74,17,0,0,75.0,0.04054054054054054,0.9,0.7567567567567568,3,1,1,4,0.7567567567567568,0,0,0,7020,1,0.08,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,17,0,3,63.41463414634146,0.11538461538461539,0.8,0.7692307692307693,3,1,0,0,0.7692307692307693,0,1,0,114,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,19,0,39,71.42857142857143,0.02631578947368421,0.85,0.7807017543859649,3,1,1,10,0.7807017543859649,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,17,0,87,61.904761904761905,0.11538461538461539,0.5,0.7692307692307693,2,1,0,0,0.7692307692307693,0,1,4801,7935,1,0.20202020202020202,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,20,5,37,11,0,0
42,14,0,0,70.58823529411765,0.07142857142857142,0.9,0.7857142857142857,3,1,1,1,0.7857142857142857,0,1,323,281378,1,0.375,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,7,0,15,3,0,0
28,19,0,89,52.17391304347826,0.07142857142857142,0.5,0.8214285714285714,2,0,0,0,0.8214285714285714,0,1,2598,10901,1,0.4444444444444444,1,0,1,1,1,1,0,3,0,1,0,1,0,0,0,0,1,61,63,91,0,0,0
29,20,0,91,68.08510638297872,0.10344827586206896,0.5,0.7931034482758621,3,1,0,0,0.7931034482758621,0,1,1383,192624,1,0.39215686274509803,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,97,2,19,0,0,0
32,15,0,0,70.27027027027027,0.09375,0.9,0.78125,3,1,0,0,0.78125,0,0,336,796,1,0.25,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,6,20,0,0,0
78,17,0,0,75.0,0.038461538461538464,0.9,0.8205128205128205,3,1,1,7,0.8205128205128205,0,1,66,125359,1,0.24,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,23,0,11,41,0,0
35,26,0,2,62.295081967213115,0.08571428571428572,0.5,0.8,2,2,0,0,0.8,0,1,2189,85890,1,0.04081632653061224,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,40,34,128,699,0,0
54,22,0,0,74.57627118644068,0.05555555555555555,0.9,0.8518518518518519,3,1,1,1,0.8518518518518519,0,0,144,731,1,0.5,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,6,2,8,0,0,0
35,27,0,0,66.66666666666666,0.08571428571428572,0.9,0.8285714285714286,3,1,0,0,0.8285714285714286,0,0,144,21473,1,0.1568627450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,16,0,609,57.14285714285714,0.08,0.5,0.8,8,0,0,0,0.8,0,1,22,89,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,19,0,0,66.66666666666666,0.1111111111111111,0.9,0.7777777777777778,3,1,0,0,0.7777777777777778,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,0,64,62.5,0.15789473684210525,0.5,0.6842105263157895,2,1,0,0,0.6842105263157895,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,18,0,39,83.72093023255815,0.07894736842105263,0.85,0.8157894736842105,3,1,1,1,0.8157894736842105,0,1,1033,1310,1,0.1875,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,4,32,36,0,0,0
64,19,0,0,63.829787234042556,0.046875,0.9,0.71875,3,1,1,3,0.71875,0,0,372,8553,1,0.13157894736842105,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
80,23,0,0,57.14285714285714,0.025,0.9,0.725,3,1,1,6,0.725,0,1,4216,10159,1,0.13953488372093023,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,26,2,9,2,0,0
28,19,0,0,68.18181818181817,0.10714285714285714,0.9,0.7857142857142857,3,1,0,0,0.7857142857142857,0,1,109,37460,1,0.3055555555555556,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,24,4,14,71,0,0
50,20,0,0,74.50980392156863,0.06,0.9,0.82,3,1,0,0,0.82,0,1,93,945,1,0.22727272727272727,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0
60,19,0,7,48.0,0.03333333333333333,0.5,0.55,2,1,1,4,0.55,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,18,0,39,66.66666666666666,0.034482758620689655,0.85,0.8505747126436781,3,1,1,4,0.8505747126436781,0,1,1061,170457,1,0.0967741935483871,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,401,0,23,0,0,0
63,23,0,0,69.23076923076923,0.047619047619047616,0.9,0.7301587301587301,3,1,1,1,0.7301587301587301,1,1,1851,266179,1,0.32967032967032966,1,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,1,27,0,12,0,1,0
21,12,0,0,68.75,0.14285714285714285,0.9,0.7142857142857143,3,1,0,0,0.7142857142857143,0,1,6350,2163,1,0.1568627450980392,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,3,28,19,4,0
38,29,0,0,66.66666666666666,0.07894736842105263,0.9,0.8421052631578947,3,1,0,0,0.8421052631578947,0,1,793,705,1,0.8235294117647058,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,24,2,10,0,0,0
18,11,0,4,50.0,0.1111111111111111,0.5,0.7222222222222222,2,1,0,0,0.7222222222222222,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,0,0,64.86486486486487,0.07142857142857142,0.9,0.7142857142857143,3,1,0,0,0.7142857142857143,0,1,4897,14850,1,0.12121212121212122,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,13,5,10,0,0,0
53,14,0,0,66.66666666666666,0.05660377358490566,0.9,0.8301886792452831,3,1,1,2,0.8301886792452831,0,0,264,1143,1,0.26666666666666666,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,2,2,4,0,0,0
123,19,0,0,71.11111111111111,0.024390243902439025,0.9,0.7642276422764228,3,1,1,15,0.7642276422764228,0,0,0,7441,1,0.2962962962962963,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,18,0,2,63.41463414634146,0.06382978723404255,0.5,0.8085106382978723,2,2,0,0,0.8085106382978723,0,0,134,561,1,0.09090909090909091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0
59,15,0,0,70.27027027027027,0.05084745762711865,0.9,0.7796610169491526,3,1,1,3,0.7796610169491526,0,1,604,683,1,0.20689655172413793,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,1,35,2,10,10,0,0
26,18,0,0,73.17073170731707,0.11538461538461539,0.9,0.7692307692307693,3,1,0,0,0.7692307692307693,0,0,1512,44551,1,0.26666666666666666,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,33,1,13,0,2,0
77,16,0,3,51.162790697674424,0.025974025974025976,0.8,0.8441558441558441,3,1,1,3,0.8441558441558441,0,1,821,2725,1,0.1836734693877551,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,10,2,5,1,0,0
42,15,0,0,68.42105263157895,0.07142857142857142,0.9,0.8095238095238095,3,1,0,0,0.8095238095238095,0,1,0,6861,1,0.17391304347826086,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,19,0,3,60.46511627906976,0.09090909090909091,0.8,0.7878787878787878,3,1,0,0,0.7878787878787878,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,16,0,61,66.66666666666666,0.06818181818181818,0.5,0.75,4,1,1,1,0.75,0,0,154,621,1,0.14035087719298245,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,4,1,4,0,0,0
23,15,0,53,70.0,0.13043478260869565,0.5,0.7391304347826086,2,1,0,0,0.7391304347826086,0,0,144,21473,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,0,25,45.16129032258064,0.11764705882352941,0.5,0.7647058823529411,2,0,0,0,0.7647058823529411,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,18,0,39,66.66666666666666,0.11538461538461539,0.85,0.7692307692307693,3,1,0,0,0.7692307692307693,0,0,12,114,1,0.22857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
52,19,0,39,65.21739130434783,0.057692307692307696,0.85,0.8076923076923077,3,1,0,0,0.8076923076923077,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,19,0,0,69.76744186046511,0.1111111111111111,0.9,0.7407407407407407,3,1,0,0,0.7407407407407407,0,0,1231,1322,1,0.07719298245614035,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,2,15,0,0,0
43,14,0,7,50.0,0.046511627906976744,0.5,0.6511627906976745,2,1,0,0,0.6511627906976745,0,0,768,4848,1,0.38095238095238093,1,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,0,20,2,10,0,1,0
28,20,0,0,69.38775510204081,0.07142857142857142,0.9,0.75,3,1,1,1,0.75,0,0,2972,5653,1,0.2857142857142857,1,1,1,0,0,1,20,0,0,0,1,0,0,0,0,0,0,48,3,11,414,0,0
